grating_freq,blocks_prac.thisRepN,blocks_prac.thisTrialN,blocks_prac.thisN,blocks_prac.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,repeat_freq.thisRepN,repeat_freq.thisTrialN,repeat_freq.thisN,repeat_freq.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,break_loop.thisRepN,break_loop.thisTrialN,break_loop.thisN,break_loop.thisIndex,rest_loop.thisRepN,rest_loop.thisTrialN,rest_loop.thisN,rest_loop.thisIndex,instruct_prac_text.started,instruct_prac_resp.started,b_instruct_text_2_.started,b_instruct_resp_2_.started,prac_done_text.started,prac_done_resp.started,instruct_text.started,instruct_resp.started,fixation.started,fixation.stopped,grating.started,blank.started,resp.started,grating.stopped,blank.stopped,resp.stopped,resp.keys,resp.corr,direction,duration,trigger,stim_type,corr_ans,scaling,resp.rt,rest_text.started,rest_resp.started,text_2.started,text_2.stopped,thx_txt.started,gender,age,participant,language,main_hand,nBlock_prac,file_suffix,date,expName,psychopyVersion,frameRate,
10,,,,,0,0,0,2,7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,857.3144035000005,857.3144035000005,868.0184318000101,868.5510892000166,868.5510892000166,869.1509354000154,0.6154416000063065,869.1509354000154,871.1658940000052,2.6304392000020016,None,1,increament,0.6,25,standard,None,100,,842.8727893000178,0.0015951000095810741,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
10,,,,,0,0,0,2,7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,871.1831494000216,871.8155437000096,871.8155437000096,872.4148515000124,0.6153105999983381,872.4148515000124,874.4304163000197,2.6309289000055287,None,1,increament,0.6,25,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
10,,,,,0,0,0,2,7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,874.4462883000087,875.1960564000183,875.1960564000183,875.7958390999993,0.6154693999851588,875.7958390999993,877.8104574000172,2.630066599987913,None,1,increament,0.6,25,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
10,,,,,0,0,0,2,7,0,7,0,3,0,3,0,,,,,,,,,,,,,,,,,877.8274962000141,878.393338200025,878.393338200025,878.9926942000166,0.6153297999990173,878.9926942000166,881.0075422000082,2.6301604000036605,None,1,increament,0.6,25,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
10,,,,,0,0,0,2,7,0,7,0,4,0,4,0,,,,,,,,,,,,,,,,,881.0241824000259,881.6571352000174,881.6571352000174,882.2399652000167,0.5991505999991205,882.2567304000258,884.2549595000164,2.614110900001833,None,1,increament,0.6,25,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
10,,,,,0,0,0,2,7,0,7,0,5,0,5,0,,,,,,,,,,,,,,,,,884.2719329000101,884.9044811000058,884.9044811000058,885.5041634000081,0.615839899983257,885.5041634000081,887.5189343000238,2.630599500000244,None,1,increament,0.6,25,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
10,,,,,0,0,0,2,7,0,7,0,6,0,6,0,,,,,,,,,,,,,,,,,887.5355509000074,888.3195683000085,888.3195683000085,889.0343823000148,0.7318935999937821,889.0508447000175,891.0495421000232,2.7470681999984663,None,0,increament,0.72,26,oddball,j,120,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
10,,,,,0,0,0,2,7,0,7,0,7,0,7,0,,,,,,,,,,,,,,,,,891.0661973000097,891.7820385000086,891.7820385000086,892.3814951000095,0.5990046999941114,892.3814951000095,894.3965734000085,2.613454800011823,None,1,increament,0.6,25,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
10,,,,,0,0,0,2,7,0,7,0,8,0,8,0,,,,,,,,,,,,,,,,,894.3965734000085,895.1124055999971,895.1124055999971,895.7122019000235,0.61566579999635,895.7122019000235,897.7272069000173,2.6306514000170864,None,1,increament,0.6,25,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
10,,,,,0,0,0,2,7,0,7,0,9,0,9,0,,,,,,,,,,,,,,,,,897.7438993000251,898.509885300009,898.509885300009,899.109409800003,0.6155856999976095,899.109409800003,901.1244407000195,2.630613000015728,None,1,increament,0.6,25,standard,None,100,,,,,,,f,18,239,fr,r,0,raw,2023-05-11_09h14.15.581,oddball,2022.2.5,60.041596816979336,
